<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<AMOUNT>,<VOLUME>
VTBR,D,20140103,000000,0.08532,0.08555,0.08344,0.08452,35523979.82,418322890
VTBR,D,20140106,000000,0.08452,0.08544,0.08331,0.08386,13928259.32,165438405
VTBR,D,20140107,000000,0.08386,0.08547,0.08271,0.08499,15471847.58,183261446
VTBR,D,20140108,000000,0.08499,0.08715,0.08377,0.08658,18052499.92,210438887
VTBR,D,20140109,000000,0.08658,0.08787,0.0845,0.08575,23015224.85,267106422
VTBR,D,20140110,000000,0.08575,0.08773,0.08512,0.08697,8709859.04,100855246
VTBR,D,20140113,000000,0.08697,0.08804,0.08571,0.08684,4903121.44,56419325
VTBR,D,20140114,000000,0.08684,0.08788,0.08431,0.08532,13460489.79,156371861
VTBR,D,20140115,000000,0.08532,0.08696,0.08479,0.08642,34014191.97,396112635
VTBR,D,20140116,000000,0.08642,0.08722,0.0848,0.08498,7735148.14,90258438
VTBR,D,20140117,000000,0.08498,0.08514,0.08315,0.08335,24245022.54,288065378
VTBR,D,20140120,000000,0.08335,0.08457,0.08309,0.08438,40613136.83,484268012
VTBR,D,20140121,000000,0.08438,0.08451,0.08309,0.08381,11789153.25,140188516
VTBR,D,20140122,000000,0.08381,0.08583,0.0834,0.08523,26738394.84,316355831
VTBR,D,20140123,000000,0.08523,0.08613,0.08258,0.08363,13954153.81,165274829
VTBR,D,20140124,000000,0.08363,0.08541,0.0829,0.085,10943739.62,129795880
VTBR,D,20140127,000000,0.085,0.08582,0.08246,0.08342,17552174.85,208433379
VTBR,D,20140128,000000,0.08342,0.08453,0.08273,0.08342,8099677.25,97095148
VTBR,D,20140129,000000,0.08342,0.08366,0.08168,0.08269,39699657.7,477992387
VTBR,D,20140130,000000,0.08269,0.08359,0.08238,0.08278,39442242.57,476729831
VTBR,D,20140131,000000,0.08278,0.08331,0.08078,0.08119,25212734.07,307528622
VTBR,D,20140203,000000,0.08119,0.08196,0.08101,0.08133,25980473.77,319720327
VTBR,D,20140204,000000,0.08133,0.08172,0.07957,0.08075,30031349.46,370574401
VTBR,D,20140205,000000,0.08075,0.08184,0.07951,0.07984,6540503.66,81455927
VTBR,D,20140206,000000,0.07984,0.08144,0.07904,0.08083,29203914.31,363526661
VTBR,D,20140207,000000,0.08083,0.08366,0.07973,0.08245,32872460.3,402651400
VTBR,D,20140210,000000,0.08245,0.08315,0.08128,0.0816,36559046.95,445706150
VTBR,D,20140211,000000,0.0816,0.08282,0.07919,0.08015,38666003.24,478095867
VTBR,D,20140212,000000,0.08015,0.08128,0.0797,0.07979,11456577.13,143260937
VTBR,D,20140213,000000,0.07979,0.08053,0.07847,0.07876,33655044.47,424535408
VTBR,D,20140214,000000,0.07876,0.07949,0.07792,0.07832,18755973.64,238807915
VTBR,D,20140217,000000,0.07832,0.08043,0.07776,0.07972,11936538.21,151057178
VTBR,D,20140218,000000,0.07972,0.08179,0.07961,0.08079,27371042.39,341050930
VTBR,D,20140219,000000,0.08079,0.08143,0.07907,0.08017,14075043.54,174888712
VTBR,D,20140220,000000,0.08017,0.0806,0.0795,0.0805,18324279.26,228098329
VTBR,D,20140221,000000,0.0805,0.08216,0.07944,0.08185,35303247.78,434902960
VTBR,D,20140224,000000,0.08185,0.08285,0.08056,0.08079,6666114.7,81973865
VTBR,D,20140225,000000,0.08079,0.08153,0.07908,0.07925,37268102.78,465734851
VTBR,D,20140226,000000,0.07925,0.07991,0.07725,0.07802,6993805.39,88940108
VTBR,D,20140227,000000,0.07802,0.07913,0.0769,0.07763,8112573.96,104241233
VTBR,D,20140228,000000,0.07763,0.07806,0.07702,0.07712,34290936.13,443178496
VTBR,D,20140303,000000,0.07712,0.07945,0.077,0.0785,31009308.29,398526003
VTBR,D,20140304,000000,0.0785,0.07936,0.07737,0.07793,29681223.97,379482503
VTBR,D,20140305,000000,0.07793,0.07915,0.0774,0.07882,11297065.61,144141188
VTBR,D,20140306,000000,0.07882,0.07971,0.07759,0.07844,11433305.86,145406408
VTBR,D,20140307,000000,0.07844,0.08029,0.07831,0.07916,20506865.74,260239413
VTBR,D,20140310,000000,0.07916,0.08122,0.0786,0.08027,11778241.92,147754399
VTBR,D,20140311,000000,0.08027,0.08172,0.08015,0.0806,13560716.34,168592234
VTBR,D,20140312,000000,0.0806,0.08125,0.07995,0.08105,18411506.22,227794695
VTBR,D,20140313,000000,0.08105,0.0822,0.08095,0.08185,11413903.79,140133871
VTBR,D,20140314,000000,0.08185,0.08349,0.08156,0.0823,33627498.4,409716703
VTBR,D,20140317,000000,0.0823,0.08387,0.08158,0.08276,15877521.26,192384845
VTBR,D,20140318,000000,0.08276,0.08365,0.08097,0.0818,38879616.1,472528149
VTBR,D,20140319,000000,0.0818,0.08188,0.07975,0.08052,35978496.15,443303304
VTBR,D,20140320,000000,0.08052,0.08079,0.07952,0.08026,20364376.07,253319767
VTBR,D,20140321,000000,0.08026,0.08076,0.07951,0.07978,37885164.04,473446189
VTBR,D,20140324,000000,0.07978,0.08176,0.07935,0.08094,11035481.12,137325549
VTBR,D,20140325,000000,0.08094,0.08193,0.07961,0.08078,4914613.79,60779295
VTBR,D,20140326,000000,0.08078,0.08194,0.07907,0.08019,11374505.2,141324535
VTBR,D,20140327,000000,0.08019,0.08169,0.07907,0.08143,8079803.69,99985196
VTBR,D,20140328,000000,0.08143,0.08263,0.0807,0.0809,34757130.0,428228054
VTBR,D,20140331,000000,0.0809,0.08205,0.07837,0.07938,22688400.06,283109559
VTBR,D,20140401,000000,0.07938,0.07957,0.07734,0.07829,11982685.15,151997021
VTBR,D,20140402,000000,0.07829,0.07898,0.07785,0.07801,26569251.94,339977632
VTBR,D,20140403,000000,0.07801,0.0784,0.07638,0.07728,5951320.45,76647826
VTBR,D,20140404,000000,0.07728,0.07795,0.07632,0.07695,6112294.61,79262071
VTBR,D,20140407,000000,0.07695,0.07749,0.07569,0.07652,31109857.66,405419400
VTBR,D,20140408,000000,0.07652,0.07749,0.07548,0.0769,12358520.73,161107036
VTBR,D,20140409,000000,0.0769,0.07729,0.07484,0.07589,8557262.39,112013383
VTBR,D,20140410,000000,0.07589,0.07639,0.0747,0.07531,30609924.26,404893178
VTBR,D,20140411,000000,0.07531,0.07606,0.07389,0.0746,18678045.82,249190125
VTBR,D,20140414,000000,0.0746,0.07622,0.07395,0.07575,14385183.32,191355947
VTBR,D,20140415,000000,0.07575,0.07611,0.07532,0.07557,26702500.78,352927581
VTBR,D,20140416,000000,0.07557,0.07644,0.07382,0.07424,7191910.92,96013763
VTBR,D,20140417,000000,0.07424,0.07566,0.07356,0.07474,33976356.16,456119696
VTBR,D,20140418,000000,0.07474,0.07567,0.0745,0.07501,36642174.23,489377953
VTBR,D,20140421,000000,0.07501,0.07617,0.07461,0.07508,22882676.6,304919403
VTBR,D,20140422,000000,0.07508,0.07562,0.07427,0.0753,19696695.63,261958979
VTBR,D,20140423,000000,0.0753,0.07735,0.0747,0.07651,24856172.0,327464225
VTBR,D,20140424,000000,0.07651,0.07824,0.07603,0.07743,8818902.17,114575837
VTBR,D,20140425,000000,0.07743,0.07939,0.0773,0.07882,10917649.3,139745911
VTBR,D,20140428,000000,0.07882,0.0813,0.07778,0.08031,22063189.03,277297669
VTBR,D,20140429,000000,0.08031,0.08116,0.078,0.07896,39149418.17,491610701
VTBR,D,20140430,000000,0.07896,0.08037,0.07806,0.07936,34858933.38,440360452
VTBR,D,20140501,000000,0.07936,0.08083,0.0786,0.08067,21070216.97,263328338
VTBR,D,20140502,000000,0.08067,0.08189,0.08005,0.08084,4573782.55,56637763
VTBR,D,20140505,000000,0.08084,0.08257,0.08022,0.08177,22380642.3,275267724
VTBR,D,20140506,000000,0.08177,0.08202,0.07993,0.0805,29437593.48,362822376
VTBR,D,20140507,000000,0.0805,0.08248,0.08033,0.08133,28489244.38,352088542
VTBR,D,20140508,000000,0.08133,0.08323,0.0811,0.08224,19187853.48,234613358
VTBR,D,20140509,000000,0.08224,0.08387,0.08176,0.08348,29589524.42,357102636
VTBR,D,20140512,000000,0.08348,0.08397,0.08255,0.08384,10644088.07,127230314
VTBR,D,20140513,000000,0.08384,0.08513,0.08305,0.08424,22059626.82,262489610
VTBR,D,20140514,000000,0.08424,0.08603,0.08326,0.08555,38234278.9,450371387
VTBR,D,20140515,000000,0.08555,0.08596,0.08463,0.08547,19786199.0,231390469
VTBR,D,20140516,000000,0.08547,0.08701,0.08452,0.08656,27003209.68,313936054
VTBR,D,20140519,000000,0.08656,0.08873,0.08644,0.0878,15028411.31,172383704
VTBR,D,20140520,000000,0.0878,0.08909,0.08576,0.08652,43001303.27,493360524
VTBR,D,20140521,000000,0.08652,0.08749,0.08534,0.0859,8443020.75,97935515
VTBR,D,20140522,000000,0.0859,0.08624,0.08454,0.08483,38225739.41,447791711
VTBR,D,20140523,000000,0.08483,0.08553,0.08395,0.08478,6799263.86,80175271
VTBR,D,20140526,000000,0.08478,0.0851,0.08388,0.08483,27314303.26,322083642
VTBR,D,20140527,000000,0.08483,0.08584,0.08385,0.0845,30081780.9,355303619
VTBR,D,20140528,000000,0.0845,0.08481,0.08263,0.08291,41797960.75,499348435
VTBR,D,20140529,000000,0.08291,0.08303,0.08028,0.08144,20007549.58,243474896
VTBR,D,20140530,000000,0.08144,0.08251,0.08116,0.08211,26265120.73,321187658
VTBR,D,20140602,000000,0.08211,0.08325,0.08132,0.08177,14740147.84,179889527
VTBR,D,20140603,000000,0.08177,0.08253,0.08033,0.08135,24858625.42,304789424
VTBR,D,20140604,000000,0.08135,0.08211,0.08032,0.08163,15390770.85,188866988
VTBR,D,20140605,000000,0.08163,0.08332,0.08073,0.08244,21126954.6,257535864
VTBR,D,20140606,000000,0.08244,0.08351,0.08062,0.08095,13484692.14,165061413
VTBR,D,20140609,000000,0.08095,0.08294,0.0805,0.08211,15854580.21,194463145
VTBR,D,20140610,000000,0.08211,0.08329,0.08187,0.08261,38057524.11,462087471
VTBR,D,20140611,000000,0.08261,0.08385,0.08152,0.08321,11855001.84,142986393
VTBR,D,20140612,000000,0.08321,0.08364,0.08226,0.08355,40208089.01,482227021
VTBR,D,20140613,000000,0.08355,0.08596,0.08313,0.08503,16676164.3,197842737
VTBR,D,20140616,000000,0.08503,0.08556,0.08391,0.08477,15731187.14,185290779
VTBR,D,20140617,000000,0.08477,0.08521,0.08316,0.08381,32434452.48,384795972
VTBR,D,20140618,000000,0.08381,0.08401,0.08282,0.08347,33924331.64,405599374
VTBR,D,20140619,000000,0.08347,0.08611,0.08287,0.08503,31069648.02,368779205
VTBR,D,20140620,000000,0.08503,0.08584,0.08388,0.0854,7181260.3,84272256
VTBR,D,20140623,000000,0.0854,0.08582,0.08395,0.08484,16909212.62,198651464
VTBR,D,20140624,000000,0.08484,0.08577,0.08382,0.08403,17766159.0,210412258
VTBR,D,20140625,000000,0.08403,0.08472,0.08201,0.08298,6720538.26,80480669
VTBR,D,20140626,000000,0.08298,0.08502,0.08243,0.08399,33779660.54,404619519
VTBR,D,20140627,000000,0.08399,0.08424,0.08216,0.08338,26530237.12,317025000
VTBR,D,20140630,000000,0.08338,0.08543,0.08262,0.08504,21764369.99,258453509
VTBR,D,20140701,000000,0.08504,0.08664,0.08495,0.08585,41705239.34,488094556
VTBR,D,20140702,000000,0.08585,0.08681,0.08378,0.08479,28755402.33,337030032
VTBR,D,20140703,000000,0.08479,0.08591,0.08463,0.08526,20615729.55,242466681
VTBR,D,20140704,000000,0.08526,0.08637,0.08498,0.08528,29819527.74,349707139
VTBR,D,20140707,000000,0.08528,0.08548,0.08308,0.08419,16003276.99,188862654
VTBR,D,20140708,000000,0.08419,0.0857,0.084,0.08495,35089598.01,414917796
VTBR,D,20140709,000000,0.08495,0.08719,0.08394,0.08631,14548388.6,169898267
VTBR,D,20140710,000000,0.08631,0.08761,0.08597,0.08715,19763558.25,227874533
VTBR,D,20140711,000000,0.08715,0.08795,0.08596,0.0867,9842817.29,113233446
VTBR,D,20140714,000000,0.0867,0.08784,0.08601,0.0866,33205272.58,383211455
VTBR,D,20140715,000000,0.0866,0.08776,0.08443,0.08511,35668187.5,415446829
VTBR,D,20140716,000000,0.08511,0.08555,0.0835,0.08471,11118842.65,130948565
VTBR,D,20140717,000000,0.08471,0.08503,0.08271,0.08348,29912273.87,355696223
VTBR,D,20140718,000000,0.08348,0.08605,0.0824,0.08479,36533232.38,434221577
VTBR,D,20140721,000000,0.08479,0.08497,0.08284,0.08371,12210504.74,144931807
VTBR,D,20140722,000000,0.08371,0.08386,0.08237,0.08309,13545102.59,162411302
VTBR,D,20140723,000000,0.08309,0.08424,0.08273,0.08396,26129935.61,312839696
VTBR,D,20140724,000000,0.08396,0.08593,0.08285,0.08492,23883604.14,282847041
VTBR,D,20140725,000000,0.08492,0.08594,0.08479,0.08537,21779361.99,255791438
VTBR,D,20140728,000000,0.08537,0.08609,0.08328,0.08368,4865055.63,57557594
VTBR,D,20140729,000000,0.08368,0.08598,0.08305,0.08499,5027938.59,59618647
VTBR,D,20140730,000000,0.08499,0.08643,0.08401,0.08559,36020804.0,422333263
VTBR,D,20140731,000000,0.08559,0.08735,0.08443,0.08688,27614750.6,320226713
VTBR,D,20140801,000000,0.08688,0.08748,0.08658,0.08719,18285715.19,210096113
VTBR,D,20140804,000000,0.08719,0.08941,0.08652,0.08875,29151808.17,331383519
VTBR,D,20140805,000000,0.08875,0.08994,0.08808,0.08817,20699930.94,234003289
VTBR,D,20140806,000000,0.08817,0.09063,0.08777,0.08992,12334616.51,138521158
VTBR,D,20140807,000000,0.08992,0.0928,0.08908,0.09153,15661959.72,172631135
VTBR,D,20140808,000000,0.09153,0.09288,0.08943,0.09052,5622122.35,61764596
VTBR,D,20140811,000000,0.09052,0.09115,0.08963,0.09084,36204552.85,399256207
VTBR,D,20140812,000000,0.09084,0.09247,0.09029,0.0919,42401300.17,464061510
VTBR,D,20140813,000000,0.0919,0.09218,0.0918,0.09203,37281911.42,405392393
VTBR,D,20140814,000000,0.09203,0.0932,0.08929,0.09059,10241712.28,112164191
VTBR,D,20140815,000000,0.09059,0.09116,0.08963,0.09029,27556126.7,304689592
VTBR,D,20140818,000000,0.09029,0.09137,0.0898,0.09102,4985602.82,54995343
VTBR,D,20140819,000000,0.09102,0.09195,0.08978,0.0903,17673521.41,194942879
VTBR,D,20140820,000000,0.0903,0.09172,0.08947,0.09074,9624575.3,106325401
VTBR,D,20140821,000000,0.09074,0.09166,0.08974,0.09078,42776536.24,471314855
VTBR,D,20140822,000000,0.09078,0.09112,0.08826,0.08935,17219867.98,191193782
VTBR,D,20140825,000000,0.08935,0.09185,0.08846,0.09053,24282558.92,269986201
VTBR,D,20140826,000000,0.09053,0.09067,0.08907,0.08979,14561277.91,161504857
VTBR,D,20140827,000000,0.08979,0.09117,0.08874,0.09047,5123420.02,56844780
VTBR,D,20140828,000000,0.09047,0.09234,0.09017,0.09109,37145216.51,409178415
VTBR,D,20140829,000000,0.09109,0.09239,0.0907,0.09107,8223722.59,90291201
VTBR,D,20140901,000000,0.09107,0.0921,0.09003,0.09188,15926093.24,174103233
VTBR,D,20140902,000000,0.09188,0.09323,0.09068,0.09172,7058189.88,76886600
VTBR,D,20140903,000000,0.09172,0.09204,0.08895,0.09025,18742643.14,205997067
VTBR,D,20140904,000000,0.09025,0.0912,0.08894,0.08975,10100151.45,112223905
VTBR,D,20140905,000000,0.08975,0.09079,0.08703,0.0883,11065803.05,124299950
VTBR,D,20140908,000000,0.0883,0.08918,0.08742,0.08888,25247812.56,284996191
VTBR,D,20140909,000000,0.08888,0.09093,0.08846,0.0905,22426983.96,250049994
VTBR,D,20140910,000000,0.0905,0.09197,0.08965,0.09164,26874970.38,295102343
VTBR,D,20140911,000000,0.09164,0.09223,0.09052,0.0908,43734750.05,479442557
VTBR,D,20140912,000000,0.0908,0.09202,0.08937,0.09052,10982698.36,121141610
VTBR,D,20140915,000000,0.09052,0.0914,0.09036,0.09123,12320355.86,135574755
VTBR,D,20140916,000000,0.09123,0.09249,0.08904,0.08978,32169927.95,355449179
VTBR,D,20140917,000000,0.08978,0.09074,0.08891,0.09042,21851171.38,242521325
VTBR,D,20140918,000000,0.09042,0.09201,0.09018,0.09082,39914008.72,440454742
VTBR,D,20140919,000000,0.09082,0.0928,0.09063,0.09254,10142819.32,110632846
VTBR,D,20140922,000000,0.09254,0.09464,0.09123,0.09397,37454589.15,401636257
VTBR,D,20140923,000000,0.09397,0.09499,0.09276,0.09327,43258416.79,462063841
VTBR,D,20140924,000000,0.09327,0.09523,0.09216,0.09418,38391629.63,409619948
VTBR,D,20140925,000000,0.09418,0.09638,0.09367,0.09559,36237961.6,381914545
VTBR,D,20140926,000000,0.09559,0.09657,0.09296,0.09404,22340579.86,235622843
VTBR,D,20140929,000000,0.09404,0.0956,0.09283,0.09466,46579691.6,493690425
VTBR,D,20140930,000000,0.09466,0.09629,0.09331,0.09488,37474147.87,395422052
VTBR,D,20141001,000000,0.09488,0.09731,0.09408,0.09653,30261858.7,316199349
VTBR,D,20141002,000000,0.09653,0.09816,0.09575,0.09796,17438732.88,179327810
VTBR,D,20141003,000000,0.09796,0.09844,0.09653,0.0973,33735563.82,345545056
VTBR,D,20141006,000000,0.0973,0.09851,0.09616,0.09786,28929984.83,296474532
VTBR,D,20141007,000000,0.09786,0.09874,0.0963,0.09764,31046045.74,317606606
VTBR,D,20141008,000000,0.09764,0.0979,0.09665,0.09743,39089780.79,400776960
VTBR,D,20141009,000000,0.09743,0.09808,0.09416,0.09555,33269285.95,344795170
VTBR,D,20141010,000000,0.09555,0.09577,0.09303,0.09364,36169212.71,382358610
VTBR,D,20141013,000000,0.09364,0.09543,0.09297,0.09416,37694609.5,401433541
VTBR,D,20141014,000000,0.09416,0.09617,0.09323,0.09481,7477427.82,79138782
VTBR,D,20141015,000000,0.09481,0.09724,0.09383,0.09601,44079758.04,462003543
VTBR,D,20141016,000000,0.09601,0.09721,0.09545,0.09647,41802145.62,434353134
VTBR,D,20141017,000000,0.09647,0.0967,0.09573,0.09629,4932678.19,51179479
VTBR,D,20141020,000000,0.09629,0.09751,0.09554,0.09568,19845617.01,206757483
VTBR,D,20141021,000000,0.09568,0.09646,0.09439,0.09586,13228733.18,138130241
VTBR,D,20141022,000000,0.09586,0.09706,0.09539,0.09583,25848759.42,269693353
VTBR,D,20141023,000000,0.09583,0.09675,0.09315,0.09432,24808366.51,260934699
VTBR,D,20141024,000000,0.09432,0.0955,0.0921,0.09325,21704352.59,231426695
VTBR,D,20141027,000000,0.09325,0.09388,0.0916,0.09179,46224033.87,499611261
VTBR,D,20141028,000000,0.09179,0.09267,0.09156,0.09242,27222392.34,295558247
VTBR,D,20141029,000000,0.09242,0.09435,0.09121,0.09301,29465437.81,317806588
VTBR,D,20141030,000000,0.09301,0.09406,0.09051,0.09117,26002836.48,282363302
VTBR,D,20141031,000000,0.09117,0.09313,0.09045,0.09241,13321926.41,145134834
VTBR,D,20141103,000000,0.09241,0.09344,0.09208,0.09312,9795530.47,105595111
VTBR,D,20141104,000000,0.09312,0.094,0.09246,0.0927,29790853.61,320642058
VTBR,D,20141105,000000,0.0927,0.09476,0.0921,0.09411,39397429.83,421791444
VTBR,D,20141106,000000,0.09411,0.09556,0.09397,0.0951,19671521.9,207933216
VTBR,D,20141107,000000,0.0951,0.09537,0.09404,0.09492,40456902.15,425817305
VTBR,D,20141110,000000,0.09492,0.09718,0.09462,0.09639,32914989.86,344101091
VTBR,D,20141111,000000,0.09639,0.09885,0.09621,0.09778,37825827.32,389615567
VTBR,D,20141112,000000,0.09778,0.09816,0.09619,0.09667,40700488.27,418621633
VTBR,D,20141113,000000,0.09667,0.09768,0.09595,0.09607,38452831.54,399012468
VTBR,D,20141114,000000,0.09607,0.09824,0.09536,0.0979,38010455.37,391920971
VTBR,D,20141117,000000,0.0979,0.09816,0.09622,0.0972,30035317.13,307896639
VTBR,D,20141118,000000,0.0972,0.0989,0.09671,0.09752,40110539.77,411981715
VTBR,D,20141119,000000,0.09752,0.09975,0.09645,0.09849,27124545.42,276766955
VTBR,D,20141120,000000,0.09849,0.10053,0.09705,0.0997,12686309.07,128021687
VTBR,D,20141121,000000,0.0997,0.09988,0.09682,0.09792,46611580.43,471729384
VTBR,D,20141124,000000,0.09792,0.09841,0.09548,0.09659,8101693.47,83303619
VTBR,D,20141125,000000,0.09659,0.09783,0.09616,0.09733,6529708.85,67344357
VTBR,D,20141126,000000,0.09733,0.09804,0.09616,0.09678,40051712.47,412670264
VTBR,D,20141127,000000,0.09678,0.09899,0.09633,0.09771,34165069.61,351329833
VTBR,D,20141128,000000,0.09771,0.09851,0.09691,0.09728,41311667.79,423731143
VTBR,D,20141201,000000,0.09728,0.09828,0.09625,0.09645,24997642.33,258066818
VTBR,D,20141202,000000,0.09645,0.09761,0.09561,0.09613,33356746.94,346419638
VTBR,D,20141203,000000,0.09613,0.09723,0.09326,0.09441,44706005.69,469255859
VTBR,D,20141204,000000,0.09441,0.09646,0.09329,0.09577,37110071.3,390262607
VTBR,D,20141205,000000,0.09577,0.09752,0.09535,0.09655,33027283.51,343461767
VTBR,D,20141208,000000,0.09655,0.09784,0.09608,0.09747,14928218.25,153883293
VTBR,D,20141209,000000,0.09747,0.09781,0.09614,0.09667,14597608.4,150382285
VTBR,D,20141210,000000,0.09667,0.09957,0.09538,0.09846,7006663.26,71815336
VTBR,D,20141211,000000,0.09846,0.09933,0.09689,0.09818,35741790.49,363525127
VTBR,D,20141212,000000,0.09818,0.09965,0.09735,0.09954,13159321.43,133110676
VTBR,D,20141215,000000,0.09954,0.10093,0.09706,0.09771,45895741.22,465356058
VTBR,D,20141216,000000,0.09771,0.10036,0.09715,0.0994,30883444.14,313362530
VTBR,D,20141217,000000,0.0994,0.10143,0.09801,0.10055,42982616.16,429933645
VTBR,D,20141218,000000,0.10055,0.10096,0.09858,0.09982,8676217.56,86601962
VTBR,D,20141219,000000,0.09982,0.10129,0.09908,0.10096,26762256.13,266582888
VTBR,D,20141222,000000,0.10096,0.10137,0.09812,0.09931,22848664.61,228178605
VTBR,D,20141223,000000,0.09931,0.09982,0.09847,0.09864,37802201.81,381936871
VTBR,D,20141224,000000,0.09864,0.10024,0.0983,0.09876,39340867.15,398590346
VTBR,D,20141225,000000,0.09876,0.09978,0.09597,0.09682,38608768.06,394813049
VTBR,D,20141226,000000,0.09682,0.0982,0.09667,0.09726,40411528.87,416441971
VTBR,D,20141229,000000,0.09726,0.09939,0.09689,0.09876,10866096.13,110867219
VTBR,D,20141230,000000,0.09876,0.09961,0.09722,0.09831,32269354.85,327491296
VTBR,D,20141231,000000,0.09831,0.1002,0.09794,0.09958,28615541.0,289206539
VTBR,D,20150101,000000,0.09958,0.10009,0.09894,0.09953,22097884.96,221966601
VTBR,D,20150102,000000,0.09953,0.10101,0.09827,0.09959,46312545.92,465172217
VTBR,D,20150105,000000,0.09959,0.09985,0.09819,0.09974,40851032.15,409883431
VTBR,D,20150106,000000,0.09974,0.10066,0.0992,0.10026,49864427.2,498644272
VTBR,D,20150107,000000,0.10026,0.10112,0.09816,0.09867,44562576.76,448022689
VTBR,D,20150108,000000,0.09867,0.10076,0.09849,0.09976,44744373.19,450983956
VTBR,D,20150109,000000,0.09976,0.10063,0.09926,0.1005,7043150.21,70340060
VTBR,D,20150112,000000,0.1005,0.10068,0.09846,0.09884,34846543.27,349619176
VTBR,D,20150113,000000,0.09884,0.10008,0.09692,0.09714,26344237.28,268846181
VTBR,D,20150114,000000,0.09714,0.09809,0.09584,0.0967,5724896.83,59068271
VTBR,D,20150115,000000,0.0967,0.09696,0.09483,0.09627,42135041.09,436700431
VTBR,D,20150116,000000,0.09627,0.09785,0.09562,0.09673,41136326.1,426283172
VTBR,D,20150119,000000,0.09673,0.09867,0.09596,0.09808,20026939.05,205604836
VTBR,D,20150120,000000,0.09808,0.09973,0.09673,0.09921,45460891.14,460853476
VTBR,D,20150121,000000,0.09921,0.10154,0.09886,0.1009,6658250.72,66545907
VTBR,D,20150122,000000,0.1009,0.10175,0.09948,0.1008,26212179.05,259912534
VTBR,D,20150123,000000,0.1008,0.10332,0.0997,0.102,39586628.75,390400678
VTBR,D,20150126,000000,0.102,0.10307,0.10033,0.10055,48290104.0,476821565
VTBR,D,20150127,000000,0.10055,0.10306,0.10039,0.10203,5670844.43,55986222
VTBR,D,20150128,000000,0.10203,0.10315,0.10068,0.10225,5382816.1,52700373
VTBR,D,20150129,000000,0.10225,0.10322,0.1015,0.10255,9799898.42,95702133
VTBR,D,20150130,000000,0.10255,0.10373,0.10151,0.10175,23964793.29,234603948
VTBR,D,20150202,000000,0.10175,0.10314,0.10027,0.10058,12795350.01,126480008
VTBR,D,20150203,000000,0.10058,0.10099,0.09889,0.09922,15417376.59,154328094
VTBR,D,20150204,000000,0.09922,0.10025,0.097,0.09769,7797586.48,79199497
VTBR,D,20150205,000000,0.09769,0.10045,0.09758,0.09906,29280322.01,297639868
VTBR,D,20150206,000000,0.09906,0.09983,0.09851,0.09963,18337784.69,184586891
VTBR,D,20150209,000000,0.09963,0.10074,0.09723,0.09803,22496103.64,227624240
VTBR,D,20150210,000000,0.09803,0.09905,0.09633,0.09747,19851249.57,203081837
VTBR,D,20150211,000000,0.09747,0.09927,0.09644,0.09794,28523872.44,291938718
VTBR,D,20150212,000000,0.09794,0.09894,0.09676,0.09727,12865941.67,131816420
VTBR,D,20150213,000000,0.09727,0.09813,0.09624,0.09753,27266719.07,279945781
VTBR,D,20150216,000000,0.09753,0.09806,0.09585,0.09624,41889101.23,432358995
VTBR,D,20150217,000000,0.09624,0.09785,0.09593,0.09716,11807543.15,122104893
VTBR,D,20150218,000000,0.09716,0.09841,0.09636,0.09786,28190115.65,289099740
VTBR,D,20150219,000000,0.09786,0.09838,0.0966,0.09731,14087945.08,144365887
VTBR,D,20150220,000000,0.09731,0.09809,0.09623,0.09788,48182023.96,493693570
VTBR,D,20150223,000000,0.09788,0.09872,0.09538,0.09647,37549727.49,386413455
VTBR,D,20150224,000000,0.09647,0.09667,0.09344,0.09484,30828581.37,322289283
VTBR,D,20150225,000000,0.09484,0.09652,0.09419,0.09534,44022984.41,462961241
VTBR,D,20150226,000000,0.09534,0.09699,0.09465,0.09568,32642726.91,341772871
VTBR,D,20150227,000000,0.09568,0.09802,0.09512,0.09719,12516947.27,129796726
VTBR,D,20150302,000000,0.09719,0.09759,0.09626,0.09667,43002815.47,443648153
VTBR,D,20150303,000000,0.09667,0.09833,0.0959,0.09805,9601236.33,98615821
VTBR,D,20150304,000000,0.09805,0.09884,0.09709,0.09765,47262322.43,483007894
VTBR,D,20150305,000000,0.09765,0.10058,0.09722,0.09953,12359335.07,125360940
VTBR,D,20150306,000000,0.09953,0.09988,0.09915,0.09932,40169670.6,404019820
VTBR,D,20150309,000000,0.09932,0.10111,0.09885,0.1008,24277246.61,242626890
VTBR,D,20150310,000000,0.1008,0.10198,0.09779,0.09895,19168573.89,191925646
VTBR,D,20150311,000000,0.09895,0.09911,0.09724,0.09843,46869074.75,474912096
VTBR,D,20150312,000000,0.09843,0.09918,0.09703,0.09788,7354844.55,74930921
VTBR,D,20150313,000000,0.09788,0.09887,0.09478,0.09608,31994666.37,329909944
VTBR,D,20150316,000000,0.09608,0.09706,0.09564,0.09659,34743254.94,360650386
VTBR,D,20150317,000000,0.09659,0.09709,0.09603,0.09676,23793381.47,246117212
VTBR,D,20150318,000000,0.09676,0.09842,0.09541,0.0971,17938779.46,185069426
VTBR,D,20150319,000000,0.0971,0.09843,0.09587,0.09662,23194160.69,239460672
VTBR,D,20150320,000000,0.09662,0.09842,0.09624,0.09785,36403160.37,374383302
